[ 2018-02-21T11:06:29+08:00 ] /admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Run ParseTemplate Behavior [ RunTime:0.015268s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015352s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_filter ] --START--
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Run ContentReplace Behavior [ RunTime:0.000745s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Run TokenBuild Behavior [ RunTime:0.000729s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000759s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000795s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003220s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_end ] --START--
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000705s ]
[ 2018-02-21T12:55:12+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000769s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Tag[ route_check ] --START--
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Run CheckRoute Behavior [ RunTime:0.000717s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000802s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Tag[ app_begin ] --START--
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000618s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000685s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | SQL: SHOW COLUMNS FROM `ningbo_weibo` [ RunTime:0.001032s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_weibo` WHERE ( `isturn` = 0 ) LIMIT 1   [ RunTime:0.000602s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | SQL: SHOW COLUMNS FROM `ningbo_picture` [ RunTime:0.000999s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | SQL: SHOW COLUMNS FROM `ningbo_userinfo` [ RunTime:0.000998s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | SQL: SELECT weibo.id AS id,weibo.content AS content,weibo.isturn AS isturn,weibo.time AS time,weibo.turn AS turn,weibo.keep AS keep,weibo.comment AS comment,picture.max AS picture,userinfo.username AS username FROM ningbo_weibo weibo LEFT JOIN ningbo_picture picture ON weibo.id = picture.weibo_id LEFT JOIN ningbo_userinfo userinfo ON weibo.user_id = userinfo.user_id WHERE ( weibo.isturn = 0 ) ORDER BY weibo.time DESC LIMIT 0,10   [ RunTime:0.000940s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_template ] --START--
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001327s ]
[ 2018-02-21T12:56:02+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001409s ]
